rep,crossover_log,crossover_gdp
528,9.513670172674972,13543.610600184815
529,6.966737347382319,1060.7562195135858
530,9.642023459750671,15398.47041474092
531,9.428377787076563,12436.335974244821
532,9.916675065828022,20265.497041000526
533,10.011262547301891,22275.94214022193
534,10.09082991559703,24120.80235925759
535,10.179290527771172,26351.764818771502
536,9.494154490518161,13281.860226512725
537,10.074721449799293,23735.36596836871
538,7.204285657750953,1345.183424392808
539,9.159441557768282,9503.74830097329
540,8.864773381565008,7078.189131355493
541,9.915998622801416,20251.79322229528
542,8.702275876571553,6016.589662722563
543,10.803436246713563,49189.53844866568
544,9.038755529448283,8423.287996836018
545,9.040906001072342,8441.421529489948
546,10.232005162152507,27778.15396489015
547,10.095864164573133,24242.538652137813
548,9.207604747092521,9972.68113528349
549,10.4753321878477,35430.63739101461
550,9.437719079640933,12553.051716241198
551,7.500135457930009,1808.2873447273928
552,10.346929006240837,31161.199878042953
553,10.188045717807324,26583.492457079676
554,9.949230150146004,20936.098523708384
555,8.973908174874955,7894.394067675755
556,10.81730991678518,49876.73381446237
557,10.340525969281362,30962.310989492435
558,9.516578229335538,13583.053510511125
559,9.774651979172647,17582.37008321999
560,9.280514902641235,10726.953831561255
561,10.406959782145499,33089.11919661845
562,8.7821930762716,6517.154128476452
563,10.143386260729699,25422.40779439708
564,9.429276318310128,12447.515432342772
565,7.91186311536652,2729.4710514714925
566,10.231891515468472,27774.997249181957
567,13.595634651219553,802618.3913118441
568,10.392450220734178,32612.47688717703
569,10.543710316679032,37938.06788602824
570,9.827586226966345,18538.153282653355
571,9.478003969785098,13069.07419538139
572,9.893960485730654,19810.36343834773
573,10.359183662101973,31545.419087479702
574,9.204065836838845,9937.451086515692
575,10.481140592617889,35637.03170483606
576,10.189857180809625,26631.691111997792
577,9.816722613079332,18337.851911519374
578,9.593763576019226,14672.988655013329
579,8.840207360953176,6906.424614673524
580,9.224206958348367,10139.6317340879
581,9.453937327089541,12758.300100875233
582,10.180634279527435,26387.198850967005
583,10.24452645798299,28128.159134556347
584,7.728285355674599,2271.703695616887
585,8.113604415162895,3339.5936442230955
586,9.09755575873049,8933.430536565715
587,8.82852372969886,6826.202054175461
588,9.499779633745637,13356.783121060045
589,9.297963656659874,10915.768308521092
590,10.255111921775995,28427.490228819435
591,9.772090723826155,17537.39476506399
592,9.56621633284104,14274.304800401578
593,9.644934249987681,15443.357428737245
594,7.966415670513059,2882.506970959507
595,10.490162652181867,35960.00588292382
596,9.93566689012252,20654.05382214635
597,10.14218091580301,25391.783484274038
598,8.615336279871379,5515.603088206222
599,10.447573465638053,34460.65321465532
600,10.02943083690832,22684.356771640127
601,8.912621920986936,7425.103633794789
602,9.167132079643787,9577.118852477488
603,10.106222120400941,24494.94675596875
604,11.128197362614898,68063.56742844549
605,11.179279428623298,71630.7284102338
606,9.11251949025197,9068.113156873438
607,9.81044631471763,18223.11850877434
608,9.664847875006306,15753.973135404694
609,9.576224123321426,14417.876270400713
610,9.816870287626788,18340.560145465417
611,10.075229921338378,23747.437795263504
612,10.072560047197472,23684.119688481274
613,9.935748330933555,20655.73597353775
614,9.55547317520823,14121.774489445796
615,10.255413917350326,28436.076501500793
616,11.794932937256092,132578.8626621393
617,9.648501317931347,15498.5433013271
618,9.126001507540591,9191.197463242352
619,9.917972174426607,20291.800647095868
620,9.66740690194873,15794.339604520737
621,9.6317500052614,15241.084761160464
622,10.159360185448673,25831.764232684753
623,9.966499851651884,21300.79876400474
624,10.012528259050091,22304.154912743383
625,10.056226050817651,23300.405685979662
626,9.090322938733635,8869.049749528387
627,9.183935997474398,9739.41172992603
628,10.53470365963872,37597.90687606594
629,9.926578710986444,20467.196463819088
630,9.379879775848089,11847.590302064318
631,10.374722163158827,32039.4156590567
632,8.49352275117291,4883.037536308501
633,9.082183715173803,8797.155549235371
634,10.044997813990914,23040.246510450965
635,9.741488564461523,17008.841302474408
636,8.87231304944557,7131.7580186440055
637,8.039519788397442,3101.123637154622
638,9.904540904250956,20021.078133691753
639,9.137923052215672,9301.426478980162
640,9.198290788854523,9880.227223965434
641,9.31457038054817,11098.557018850648
642,9.253360448772629,10439.588539896251
643,10.26928867467882,28833.36996400061
644,8.578088404759125,5313.937711991849
645,9.1101088106991,9046.279169849879
646,9.648686736600453,15501.417287036193
647,9.319934010978638,11158.245507412259
648,10.469663494657269,35230.3601694746
649,9.897985698330807,19890.265065508862
650,9.352174170691029,11523.85104734634
651,9.928585253352189,20508.305990842597
652,9.62533654241392,15143.649413261137
653,9.59288017897742,14660.032303884756
654,10.589876236353817,39730.57162128179
655,9.96676616528494,21306.472212535376
656,9.672084569205175,15868.393334050785
657,9.496945712459782,13318.984633329175
658,8.150710405524604,3465.8403432505197
659,9.199708107899557,9894.240586536223
660,9.497745036687371,13329.63507644503
661,10.471166041625448,35283.33522912617
662,9.541407108154074,13924.527161796395
663,8.959707139228842,7783.0777702217065
664,9.773606492475075,17563.997554976624
665,9.750233614104927,17158.236747237162
666,9.535155441317817,13837.747199472067
667,9.301936284791857,10959.218846055745
668,10.217758513248333,27385.214042832024
669,8.874933254855735,7150.469192442765
670,9.045902958763492,8483.708520888737
671,10.744143924812786,46357.757498606064
672,10.29813773973538,29677.300502808255
673,9.665632873269965,15766.344832206672
674,7.84808254296511,2560.8193451487264
675,9.638442615217473,15343.429491444589
676,9.803682203195349,18100.271247572357
677,9.050554080655541,8523.259189506607
678,9.307446319039839,11019.771186764432
679,10.905358768175688,54467.46163720242
680,10.047104137265082,23088.827863974973
681,8.086813837049702,3251.3118402956984
682,9.154797470604517,9459.714393275755
683,10.30809756815167,29974.358189843406
684,9.596250175497493,14709.519901413365
685,9.815701936961679,18319.144452776498
686,10.133647825259176,25176.034906924167
687,10.224172652731324,27561.43116191687
688,10.163428187831776,25937.061941597338
689,9.427914694430262,12430.57813181836
690,9.811673000233744,18245.486260601243
691,9.504109118843296,13414.73647810793
692,8.481749096533385,4825.8834551886785
693,9.327149727812765,11239.051433091548
694,7.927076768869937,2771.3137614856137
695,9.752210872972604,17192.196585631176
696,10.327541147004782,30562.869832557244
697,8.608389537351881,5477.420389948608
698,8.836222001253477,6878.954803243692
699,9.495733958035702,13302.85506928443
700,9.660917700057789,15692.178775711573
701,9.609673181355102,14908.296981587791
702,9.90127230593182,19955.744104872698
703,10.073414388719009,23704.362661307016
704,6.605165159202474,738.901895582308
705,9.906824252792951,20066.84546475714
706,9.639079607695415,15353.206254148034
707,8.976568950388641,7915.427247982886
708,9.112557925306806,9068.461696997923
